Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
103159,TechCorp,Search,All Ages,15 days,Google Ads,0.08,"$9,004.00",4.89,Miami,Spanish,141,5006,10,Outdoor Adventurers,2021-08-17
103180,Innovate Industries,Search,Men 25-34,60 days,Website,0.11,"$5,570.00",2.57,Los Angeles,Mandarin,657,2007,3,Fashionistas,2021-09-07
103281,DataTech Solutions,Influencer,Men 18-24,15 days,Google Ads,0.09,"$5,797.00",2.26,Houston,Mandarin,144,3263,10,Tech Enthusiasts,2021-12-17
103289,Innovate Industries,Display,Men 18-24,15 days,Facebook,0.1,"$17,571.00",2.7,New York,German,479,7419,6,Health & Wellness,2021-12-25
103299,TechCorp,Email,Men 25-34,60 days,Email,0.03,"$11,314.00",7.44,Chicago,French,122,3178,4,Fashionistas,2021-01-04
103337,Innovate Industries,Influencer,Women 35-44,60 days,Google Ads,0.09,"$17,020.00",2.76,New York,Mandarin,119,8730,10,Tech Enthusiasts,2021-02-11
103421,Alpha Innovations,Search,Men 25-34,45 days,Facebook,0.06,"$6,846.00",5.48,Los Angeles,English,321,7438,2,Tech Enthusiasts,2021-05-06
103518,Innovate Industries,Search,All Ages,30 days,Email,0.07,"$16,777.00",5.8,Miami,Spanish,763,7426,9,Tech Enthusiasts,2021-08-11
103547,NexGen Systems,Social Media,All Ages,15 days,YouTube,0.09,"$16,336.00",4.51,Houston,French,543,9408,1,Health & Wellness,2021-09-09
103571,Innovate Industries,Email,Men 25-34,15 days,Website,0.02,"$6,416.00",7.24,Los Angeles,French,359,7916,3,Foodies,2021-10-03
103577,Innovate Industries,Search,Women 35-44,15 days,Google Ads,0.13,"$8,967.00",3.8,New York,Spanish,315,8403,8,Outdoor Adventurers,2021-10-09
103594,TechCorp,Influencer,Women 35-44,15 days,Website,0.07,"$14,671.00",2.78,Los Angeles,German,328,6125,7,Foodies,2021-10-26
103627,NexGen Systems,Influencer,Women 25-34,60 days,YouTube,0.05,"$10,663.00",3.95,Miami,Mandarin,377,1871,1,Outdoor Adventurers,2021-11-28
103687,Innovate Industries,Social Media,Men 25-34,45 days,Google Ads,0.09,"$7,367.00",7.78,Chicago,German,448,8910,10,Foodies,2021-01-27
103724,DataTech Solutions,Display,Women 35-44,60 days,Instagram,0.06,"$9,618.00",3.14,Chicago,German,906,1200,7,Outdoor Adventurers,2021-03-05
103759,Alpha Innovations,Email,Women 35-44,30 days,YouTube,0.1,"$12,232.00",5.55,Miami,Mandarin,644,9678,5,Foodies,2021-04-09
103776,TechCorp,Search,Men 18-24,15 days,Facebook,0.1,"$7,510.00",3.0,Miami,Spanish,999,3495,3,Outdoor Adventurers,2021-04-26
103809,TechCorp,Influencer,All Ages,15 days,Google Ads,0.09,"$16,197.00",3.38,New York,Mandarin,528,9034,8,Tech Enthusiasts,2021-05-29
103823,NexGen Systems,Influencer,Women 35-44,15 days,Google Ads,0.03,"$6,224.00",3.29,Houston,Spanish,402,4218,6,Health & Wellness,2021-06-12
103867,TechCorp,Social Media,Men 18-24,45 days,Instagram,0.12,"$18,983.00",7.13,Chicago,German,175,3040,9,Fashionistas,2021-07-26
103873,Alpha Innovations,Display,Men 25-34,30 days,Website,0.01,"$6,792.00",4.17,Houston,German,374,5550,10,Health & Wellness,2021-08-01
103907,Alpha Innovations,Display,Men 25-34,15 days,Google Ads,0.05,"$10,255.00",5.16,New York,French,673,2004,8,Fashionistas,2021-09-04
103970,Innovate Industries,Search,Women 25-34,30 days,Email,0.12,"$14,472.00",4.83,Los Angeles,German,672,8331,9,Fashionistas,2021-11-06
103988,TechCorp,Search,Men 25-34,45 days,Instagram,0.02,"$12,732.00",2.46,Los Angeles,German,189,4440,1,Tech Enthusiasts,2021-11-24
103997,Alpha Innovations,Email,All Ages,45 days,Google Ads,0.01,"$8,380.00",2.07,Miami,English,655,6618,5,Health & Wellness,2021-12-03
104033,Innovate Industries,Influencer,All Ages,30 days,Email,0.11,"$18,769.00",5.82,New York,English,697,9549,5,Tech Enthusiasts,2021-01-08
104044,Alpha Innovations,Email,All Ages,60 days,Facebook,0.05,"$12,138.00",2.72,Chicago,English,862,3717,3,Health & Wellness,2021-01-19
104045,Alpha Innovations,Email,All Ages,45 days,Website,0.03,"$16,250.00",2.74,Houston,German,364,3359,5,Fashionistas,2021-01-20
104069,Alpha Innovations,Social Media,Women 25-34,30 days,YouTube,0.14,"$7,416.00",4.58,Miami,French,564,7673,8,Fashionistas,2021-02-13
104095,NexGen Systems,Display,Women 35-44,30 days,Email,0.02,"$10,299.00",6.35,Chicago,Spanish,351,6401,4,Tech Enthusiasts,2021-03-11
104099,Innovate Industries,Display,Men 25-34,30 days,YouTube,0.12,"$7,226.00",3.81,New York,German,265,3613,3,Outdoor Adventurers,2021-03-15
104114,Alpha Innovations,Email,All Ages,45 days,YouTube,0.13,"$7,986.00",7.27,New York,German,218,8514,7,Tech Enthusiasts,2021-03-30
104118,Alpha Innovations,Display,Men 25-34,15 days,Instagram,0.14,"$7,795.00",5.48,Los Angeles,German,872,3960,3,Tech Enthusiasts,2021-04-03
104166,NexGen Systems,Influencer,Men 18-24,60 days,Instagram,0.1,"$17,705.00",7.69,Chicago,French,976,4481,2,Fashionistas,2021-05-21
104207,Alpha Innovations,Search,Women 35-44,45 days,Instagram,0.14,"$18,256.00",6.82,Los Angeles,English,830,4807,6,Tech Enthusiasts,2021-07-01
104232,Innovate Industries,Social Media,Women 25-34,30 days,Email,0.12,"$6,415.00",7.39,Houston,English,374,5605,7,Health & Wellness,2021-07-26
104243,NexGen Systems,Influencer,Women 35-44,60 days,Facebook,0.07,"$17,882.00",5.53,Chicago,French,845,6770,7,Foodies,2021-08-06
104460,TechCorp,Search,Men 25-34,30 days,Instagram,0.15,"$16,270.00",7.37,Miami,Mandarin,175,8460,3,Fashionistas,2021-03-11
104567,DataTech Solutions,Display,Women 35-44,60 days,Facebook,0.03,"$18,558.00",5.77,New York,English,321,6383,8,Tech Enthusiasts,2021-06-26
104644,Alpha Innovations,Search,All Ages,15 days,Email,0.12,"$16,889.00",7.15,Chicago,Spanish,280,2912,9,Health & Wellness,2021-09-11
104663,DataTech Solutions,Email,Women 35-44,30 days,Google Ads,0.08,"$6,512.00",2.11,Houston,German,578,4302,1,Tech Enthusiasts,2021-09-30
104668,Innovate Industries,Display,All Ages,15 days,Website,0.15,"$14,723.00",5.82,Los Angeles,French,939,8481,10,Foodies,2021-10-05
104679,Innovate Industries,Social Media,Men 18-24,30 days,Facebook,0.09,"$6,962.00",5.73,New York,Spanish,145,6200,9,Fashionistas,2021-10-16
104697,DataTech Solutions,Search,Men 18-24,30 days,Facebook,0.14,"$15,031.00",7.79,Chicago,Mandarin,672,5828,1,Health & Wellness,2021-11-03
104710,DataTech Solutions,Search,Men 25-34,60 days,Instagram,0.12,"$5,393.00",7.89,Miami,English,444,4897,10,Tech Enthusiasts,2021-11-16
104713,Alpha Innovations,Search,Men 18-24,60 days,Facebook,0.12,"$14,002.00",4.32,Los Angeles,Spanish,531,2410,9,Outdoor Adventurers,2021-11-19
104736,DataTech Solutions,Email,Men 18-24,30 days,Instagram,0.04,"$8,379.00",5.7,Chicago,German,954,4470,7,Foodies,2021-12-12
104831,DataTech Solutions,Influencer,Men 18-24,30 days,Email,0.14,"$5,746.00",5.14,Los Angeles,Spanish,162,5063,2,Fashionistas,2021-03-17
104837,DataTech Solutions,Social Media,Women 25-34,15 days,YouTube,0.02,"$9,677.00",6.49,New York,French,903,7863,2,Tech Enthusiasts,2021-03-23
104846,DataTech Solutions,Social Media,Men 25-34,60 days,Facebook,0.1,"$7,038.00",7.56,New York,English,273,4476,2,Fashionistas,2021-04-01
104875,Alpha Innovations,Influencer,Women 25-34,30 days,Website,0.02,"$16,507.00",5.26,Houston,French,993,8401,3,Outdoor Adventurers,2021-04-30
104877,DataTech Solutions,Display,All Ages,30 days,Google Ads,0.03,"$11,639.00",3.56,Chicago,English,533,1729,6,Foodies,2021-05-02
104889,NexGen Systems,Influencer,All Ages,30 days,YouTube,0.07,"$14,476.00",3.98,New York,Mandarin,187,7596,9,Health & Wellness,2021-05-14
104903,DataTech Solutions,Search,Women 35-44,30 days,Google Ads,0.14,"$7,579.00",3.99,Miami,English,970,4845,1,Tech Enthusiasts,2021-05-28
104909,DataTech Solutions,Social Media,All Ages,30 days,Email,0.03,"$6,539.00",4.66,Miami,Spanish,106,4210,2,Fashionistas,2021-06-03
104977,Innovate Industries,Search,All Ages,45 days,Email,0.05,"$15,816.00",2.22,Chicago,Spanish,582,3530,7,Outdoor Adventurers,2021-08-10
105001,TechCorp,Display,Women 25-34,45 days,Website,0.05,"$15,454.00",3.03,Los Angeles,Mandarin,498,1717,2,Foodies,2021-09-03
105051,NexGen Systems,Email,All Ages,45 days,YouTube,0.14,"$5,497.00",5.54,Houston,Spanish,336,3539,4,Tech Enthusiasts,2021-10-23
105136,Innovate Industries,Search,All Ages,30 days,Website,0.08,"$10,706.00",2.28,New York,Mandarin,351,7534,9,Fashionistas,2021-01-16
105262,Alpha Innovations,Display,Men 25-34,45 days,Google Ads,0.09,"$13,010.00",6.18,Houston,French,516,6129,7,Tech Enthusiasts,2021-05-22
105359,DataTech Solutions,Social Media,Men 18-24,60 days,Facebook,0.12,"$12,527.00",2.67,Houston,English,967,5591,4,Outdoor Adventurers,2021-08-27
105457,Alpha Innovations,Display,Women 35-44,60 days,Instagram,0.11,"$6,522.00",6.1,Miami,Mandarin,739,3385,3,Foodies,2021-12-03
105458,Alpha Innovations,Influencer,Men 25-34,45 days,Email,0.02,"$7,531.00",5.89,Miami,English,847,1602,7,Health & Wellness,2021-12-04
105561,TechCorp,Social Media,Women 25-34,15 days,Email,0.11,"$8,914.00",2.01,Houston,English,597,4902,8,Tech Enthusiasts,2021-03-17
105578,Innovate Industries,Display,All Ages,45 days,Facebook,0.06,"$14,540.00",8.0,Miami,English,234,2310,9,Outdoor Adventurers,2021-04-03
105632,Innovate Industries,Influencer,All Ages,45 days,YouTube,0.14,"$12,344.00",6.68,New York,French,568,9685,1,Foodies,2021-05-27
105638,TechCorp,Search,Women 35-44,60 days,Email,0.03,"$19,813.00",2.25,New York,Spanish,853,1519,1,Fashionistas,2021-06-02
105678,Innovate Industries,Search,Women 25-34,30 days,YouTube,0.14,"$6,021.00",3.99,New York,English,500,6035,2,Health & Wellness,2021-07-12
105713,TechCorp,Email,Women 35-44,15 days,YouTube,0.03,"$8,261.00",4.62,Chicago,German,245,4854,5,Foodies,2021-08-16
105714,DataTech Solutions,Influencer,Women 35-44,60 days,Website,0.1,"$18,107.00",7.33,Houston,French,566,9779,9,Fashionistas,2021-08-17
105752,Innovate Industries,Influencer,Women 35-44,45 days,Email,0.11,"$9,803.00",4.47,New York,German,318,2774,9,Tech Enthusiasts,2021-09-24
105801,Alpha Innovations,Influencer,Women 35-44,15 days,YouTube,0.09,"$12,435.00",2.25,Chicago,Mandarin,339,6887,4,Foodies,2021-11-12
105808,Innovate Industries,Email,Men 25-34,45 days,Google Ads,0.14,"$8,181.00",7.25,Miami,French,386,1560,3,Outdoor Adventurers,2021-11-19
105838,DataTech Solutions,Email,Women 25-34,15 days,Facebook,0.08,"$5,349.00",4.93,New York,German,744,5470,2,Outdoor Adventurers,2021-12-19
105858,TechCorp,Influencer,Men 18-24,15 days,Instagram,0.13,"$6,394.00",2.63,Chicago,English,141,4687,5,Outdoor Adventurers,2021-01-08
105942,Innovate Industries,Search,Women 25-34,45 days,Email,0.07,"$14,683.00",2.64,Los Angeles,Spanish,917,7723,10,Outdoor Adventurers,2021-04-02
105962,TechCorp,Email,All Ages,30 days,Facebook,0.1,"$6,142.00",3.22,Houston,French,349,6800,5,Tech Enthusiasts,2021-04-22
105998,TechCorp,Social Media,Men 18-24,15 days,Email,0.06,"$10,707.00",3.1,Chicago,Mandarin,893,4977,6,Fashionistas,2021-05-28
106002,NexGen Systems,Display,Men 25-34,60 days,Facebook,0.04,"$16,026.00",5.34,New York,Spanish,419,6954,7,Outdoor Adventurers,2021-06-01
106099,DataTech Solutions,Email,All Ages,30 days,YouTube,0.03,"$8,262.00",2.08,Houston,German,749,1303,1,Tech Enthusiasts,2021-09-06
106184,TechCorp,Social Media,Women 35-44,45 days,Email,0.04,"$8,292.00",7.86,Miami,German,828,7034,6,Fashionistas,2021-11-30
106194,TechCorp,Social Media,Women 25-34,30 days,Email,0.09,"$10,327.00",3.55,Chicago,English,301,1745,7,Foodies,2021-12-10
106241,NexGen Systems,Search,Women 35-44,45 days,Website,0.14,"$19,135.00",3.59,Miami,Mandarin,906,3222,10,Outdoor Adventurers,2021-01-26
106368,Alpha Innovations,Influencer,Men 18-24,15 days,Google Ads,0.14,"$14,956.00",3.46,Chicago,Spanish,472,1687,6,Tech Enthusiasts,2021-06-02
106452,Innovate Industries,Email,Men 18-24,45 days,Email,0.11,"$7,987.00",2.73,Houston,Spanish,787,8004,4,Health & Wellness,2021-08-25
106474,TechCorp,Display,Men 25-34,45 days,Instagram,0.1,"$13,491.00",4.03,Los Angeles,German,792,10000,8,Outdoor Adventurers,2021-09-16
106525,Alpha Innovations,Display,Men 18-24,15 days,Website,0.07,"$15,302.00",5.85,Houston,French,114,3102,5,Outdoor Adventurers,2021-11-06
106563,Alpha Innovations,Display,Men 25-34,30 days,Email,0.06,"$7,449.00",6.37,New York,Spanish,991,7063,4,Health & Wellness,2021-12-14
106629,TechCorp,Search,Men 25-34,45 days,Website,0.14,"$7,722.00",4.73,New York,French,145,4310,7,Outdoor Adventurers,2021-02-18
106639,DataTech Solutions,Influencer,Women 25-34,15 days,YouTube,0.02,"$14,020.00",7.21,Miami,German,725,9091,8,Health & Wellness,2021-02-28
106721,DataTech Solutions,Influencer,Men 18-24,60 days,Google Ads,0.01,"$9,959.00",4.5,Chicago,Mandarin,535,5942,4,Fashionistas,2021-05-21
106771,Innovate Industries,Email,Men 18-24,15 days,Google Ads,0.11,"$7,691.00",4.6,Houston,German,788,5679,2,Outdoor Adventurers,2021-07-10
106866,TechCorp,Influencer,Women 25-34,30 days,YouTube,0.02,"$8,694.00",7.91,Miami,German,298,2214,2,Tech Enthusiasts,2021-10-13
106878,DataTech Solutions,Social Media,Men 25-34,60 days,Instagram,0.14,"$11,721.00",7.88,Houston,English,727,5819,9,Tech Enthusiasts,2021-10-25
106881,TechCorp,Email,Men 18-24,45 days,Email,0.03,"$13,810.00",3.81,Houston,German,987,4307,9,Foodies,2021-10-28
106921,TechCorp,Social Media,Women 35-44,60 days,Google Ads,0.04,"$10,159.00",6.25,New York,English,125,6992,3,Health & Wellness,2021-12-07
106955,TechCorp,Email,Women 35-44,30 days,Google Ads,0.13,"$19,528.00",6.19,Miami,German,878,2868,1,Foodies,2021-01-10
107036,DataTech Solutions,Search,Women 25-34,30 days,YouTube,0.09,"$15,323.00",2.43,Houston,English,271,3814,1,Outdoor Adventurers,2021-04-01
107069,DataTech Solutions,Search,All Ages,45 days,Google Ads,0.08,"$8,182.00",2.8,New York,Mandarin,691,2382,7,Tech Enthusiasts,2021-05-04
107075,Alpha Innovations,Display,Women 35-44,60 days,Google Ads,0.07,"$13,257.00",5.57,Houston,Mandarin,324,8392,4,Outdoor Adventurers,2021-05-10
107105,Alpha Innovations,Search,Men 18-24,30 days,Google Ads,0.15,"$19,742.00",4.25,Houston,French,193,7869,10,Fashionistas,2021-06-09
107126,DataTech Solutions,Influencer,All Ages,45 days,YouTube,0.11,"$5,801.00",5.11,Los Angeles,Mandarin,329,2740,4,Health & Wellness,2021-06-30
107162,NexGen Systems,Display,Women 25-34,60 days,Google Ads,0.14,"$14,145.00",3.04,New York,English,249,5739,5,Health & Wellness,2021-08-05
107208,NexGen Systems,Social Media,Men 18-24,60 days,Email,0.1,"$17,820.00",4.32,Miami,English,295,2909,9,Health & Wellness,2021-09-20
107245,Innovate Industries,Social Media,Men 25-34,15 days,Email,0.13,"$19,675.00",3.14,Houston,Mandarin,925,5147,1,Fashionistas,2021-10-27
107260,TechCorp,Search,All Ages,30 days,YouTube,0.08,"$12,907.00",5.3,Houston,Mandarin,184,3772,5,Health & Wellness,2021-11-11
107262,DataTech Solutions,Influencer,Men 25-34,30 days,Email,0.09,"$6,055.00",3.06,New York,English,661,6598,2,Outdoor Adventurers,2021-11-13
107283,NexGen Systems,Display,Men 18-24,30 days,Instagram,0.03,"$13,882.00",2.97,Miami,Mandarin,612,4998,6,Fashionistas,2021-12-04
107381,TechCorp,Display,All Ages,45 days,Instagram,0.05,"$7,885.00",4.43,Chicago,English,222,5175,3,Outdoor Adventurers,2021-03-12
107405,Alpha Innovations,Influencer,Women 35-44,60 days,YouTube,0.07,"$16,227.00",2.84,Miami,Mandarin,733,6609,7,Health & Wellness,2021-04-05
107410,Innovate Industries,Social Media,Women 25-34,30 days,YouTube,0.09,"$13,678.00",5.22,Los Angeles,Spanish,225,8947,8,Health & Wellness,2021-04-10
107537,Innovate Industries,Social Media,Women 35-44,30 days,Instagram,0.1,"$9,903.00",3.13,Miami,German,734,5232,9,Fashionistas,2021-08-15
107573,DataTech Solutions,Social Media,Women 35-44,30 days,Instagram,0.01,"$9,635.00",2.8,Chicago,English,749,6363,1,Foodies,2021-09-20
107629,Alpha Innovations,Display,Men 25-34,30 days,Website,0.1,"$7,005.00",2.64,Chicago,Mandarin,406,6872,3,Foodies,2021-11-15
107634,DataTech Solutions,Search,Women 35-44,30 days,Google Ads,0.13,"$10,361.00",2.21,Los Angeles,Spanish,434,9605,4,Outdoor Adventurers,2021-11-20
107682,TechCorp,Search,Men 18-24,15 days,Website,0.05,"$18,477.00",3.38,Houston,English,801,4617,10,Fashionistas,2021-01-07
107696,Innovate Industries,Email,Women 25-34,30 days,Google Ads,0.06,"$13,253.00",7.17,Miami,Mandarin,624,4600,10,Fashionistas,2021-01-21
107703,TechCorp,Email,Women 25-34,60 days,Facebook,0.14,"$17,897.00",3.46,Houston,Spanish,944,2707,9,Tech Enthusiasts,2021-01-28
107704,TechCorp,Email,Men 18-24,60 days,Email,0.1,"$12,178.00",7.35,Chicago,French,397,9411,2,Foodies,2021-01-29
107847,Innovate Industries,Influencer,All Ages,45 days,Google Ads,0.09,"$13,771.00",2.83,Houston,German,218,6132,3,Health & Wellness,2021-06-21
107848,Alpha Innovations,Social Media,Men 18-24,30 days,Website,0.05,"$14,671.00",2.12,Los Angeles,English,895,4651,7,Health & Wellness,2021-06-22
107868,DataTech Solutions,Influencer,Women 35-44,15 days,Instagram,0.09,"$5,017.00",4.3,Miami,Spanish,825,5292,8,Fashionistas,2021-07-12
107871,Alpha Innovations,Social Media,Men 25-34,60 days,YouTube,0.12,"$18,551.00",5.26,New York,Mandarin,408,5674,10,Outdoor Adventurers,2021-07-15
107898,TechCorp,Email,Men 18-24,15 days,Website,0.07,"$17,048.00",3.0,New York,Mandarin,280,9874,9,Health & Wellness,2021-08-11
107914,Alpha Innovations,Email,Women 35-44,45 days,Facebook,0.15,"$9,850.00",2.14,Houston,French,323,9511,2,Foodies,2021-08-27
107933,Alpha Innovations,Influencer,All Ages,60 days,Email,0.11,"$9,794.00",2.41,Miami,Spanish,412,4409,4,Tech Enthusiasts,2021-09-15
107945,Innovate Industries,Email,Men 18-24,30 days,Google Ads,0.12,"$11,674.00",4.9,Chicago,English,274,2260,4,Outdoor Adventurers,2021-09-27
107946,Alpha Innovations,Display,All Ages,30 days,Email,0.11,"$14,483.00",5.24,Houston,German,414,1256,8,Foodies,2021-09-28
107974,NexGen Systems,Search,Women 35-44,45 days,Google Ads,0.06,"$8,625.00",4.7,Los Angeles,German,788,7976,5,Health & Wellness,2021-10-26
108009,Innovate Industries,Search,All Ages,60 days,Google Ads,0.14,"$10,330.00",3.92,Miami,French,595,7875,8,Health & Wellness,2021-11-30
108019,NexGen Systems,Search,Women 25-34,60 days,YouTube,0.06,"$13,253.00",6.45,Miami,French,288,3315,5,Health & Wellness,2021-12-10
108041,Innovate Industries,Display,Men 18-24,45 days,Google Ads,0.1,"$17,175.00",3.35,New York,French,641,6696,3,Fashionistas,2021-01-01
108081,DataTech Solutions,Influencer,All Ages,15 days,Instagram,0.12,"$5,977.00",5.89,New York,German,932,1736,3,Health & Wellness,2021-02-10
108088,DataTech Solutions,Display,Men 18-24,15 days,YouTube,0.06,"$19,276.00",2.58,New York,English,751,8021,1,Tech Enthusiasts,2021-02-17
108103,Innovate Industries,Display,All Ages,15 days,Instagram,0.14,"$9,264.00",6.66,Chicago,Spanish,535,2783,4,Fashionistas,2021-03-04
108106,DataTech Solutions,Display,Men 25-34,45 days,Facebook,0.13,"$13,185.00",5.82,New York,Mandarin,678,4440,2,Tech Enthusiasts,2021-03-07
108150,DataTech Solutions,Social Media,Men 25-34,45 days,YouTube,0.01,"$18,994.00",6.1,Chicago,Mandarin,801,1835,7,Tech Enthusiasts,2021-04-20
108177,TechCorp,Social Media,All Ages,15 days,Instagram,0.02,"$14,929.00",5.96,Miami,Mandarin,701,2998,2,Health & Wellness,2021-05-17
108180,Alpha Innovations,Influencer,Women 35-44,30 days,Website,0.02,"$15,575.00",4.12,Houston,German,809,9486,6,Tech Enthusiasts,2021-05-20
108204,TechCorp,Display,Women 35-44,45 days,YouTube,0.1,"$18,472.00",6.44,Houston,German,852,8291,9,Foodies,2021-06-13
108211,Innovate Industries,Email,Women 25-34,30 days,Email,0.06,"$16,776.00",3.75,Miami,French,726,8262,4,Fashionistas,2021-06-20
108214,TechCorp,Search,All Ages,60 days,Instagram,0.13,"$16,041.00",7.44,Houston,Spanish,855,8001,10,Outdoor Adventurers,2021-06-23
108229,Alpha Innovations,Social Media,Women 35-44,15 days,Website,0.13,"$14,663.00",4.4,Houston,Mandarin,970,2371,2,Foodies,2021-07-08
108233,NexGen Systems,Email,Men 18-24,45 days,Website,0.09,"$17,047.00",5.56,New York,Spanish,286,1061,4,Tech Enthusiasts,2021-07-12
108304,Innovate Industries,Social Media,All Ages,15 days,Instagram,0.12,"$19,976.00",4.56,Miami,Mandarin,305,9974,9,Foodies,2021-09-21
108339,TechCorp,Display,Men 25-34,15 days,Facebook,0.15,"$15,253.00",7.81,Chicago,Spanish,244,3845,10,Foodies,2021-10-26
108363,Alpha Innovations,Display,Men 25-34,45 days,Email,0.02,"$7,762.00",3.5,Los Angeles,German,746,6179,4,Fashionistas,2021-11-19
108390,TechCorp,Influencer,Women 25-34,15 days,Google Ads,0.11,"$17,331.00",4.8,Miami,German,640,8067,8,Tech Enthusiasts,2021-12-16
108481,Innovate Industries,Social Media,Women 25-34,30 days,Instagram,0.15,"$18,552.00",3.81,Los Angeles,German,653,7290,3,Outdoor Adventurers,2021-03-17
108500,Innovate Industries,Display,Men 25-34,15 days,Google Ads,0.13,"$6,406.00",6.8,New York,Spanish,842,8669,1,Tech Enthusiasts,2021-04-05
